Path,File,contributers,top,major,minor
mozilla-releng_build-puppet,tcp_keepalive.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,procmail.pp,4,0.25,4,0
mozilla-releng_build-puppet,ia32libs.pp,5,0.42857142857142855,5,0
mozilla-releng_build-puppet,notification_daemon.pp,2,0.5,2,0
mozilla-releng_build-puppet,motd.pp,3,0.5,3,0
mozilla-releng_build-puppet,gnome-settings-daemon.pp,1,1.0,1,0
mozilla-releng_build-puppet,buildbot_master.pp,4,0.4444444444444444,4,0
mozilla-releng_build-puppet,queue.pp,9,0.3,9,0
mozilla-releng_build-puppet,gcc.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,make.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,mysql-devel.pp,1,1.0,1,0
mozilla-releng_build-puppet,strace.pp,2,0.5,2,0
mozilla-releng_build-puppet,buildmaster.pp,6,0.2727272727272727,6,0
mozilla-releng_build-puppet,libglib20_bin.pp,2,0.5,2,0
mozilla-releng_build-puppet,nvidia_drivers.pp,7,0.3,7,0
mozilla-releng_build-puppet,gpu.pp,7,0.2,7,0
mozilla-releng_build-puppet,headless.pp,4,0.3333333333333333,4,0
mozilla-releng_build-puppet,netcat.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,xrestop.pp,2,0.5,2,0
mozilla-releng_build-puppet,i82574l_aspm.pp,2,0.5,2,0
mozilla-releng_build-puppet,extlookup.pp,1,1.0,1,0
mozilla-releng_build-puppet,createrepo.pp,2,0.5,2,0
mozilla-releng_build-puppet,debmirror.pp,3,0.5,3,0
mozilla-releng_build-puppet,data.pp,3,0.8333333333333334,3,0
mozilla-releng_build-puppet,deploy.pp,4,0.5,4,0
mozilla-releng_build-puppet,dirs.pp,2,0.75,2,0
mozilla-releng_build-puppet,manifests.pp,3,0.7777777777777778,3,0
mozilla-releng_build-puppet,public_mirror.pp,2,0.5,2,0
mozilla-releng_build-puppet,puppetsync_user.pp,2,0.8571428571428571,2,0
mozilla-releng_build-puppet,ssl.pp,3,0.7142857142857143,3,0
mozilla-releng_build-puppet,moco-config.pp,32,0.1536697247706422,6,26
mozilla-releng_build-puppet,moco-nodes.pp,34,0.19460500963391136,4,30
mozilla-releng_build-puppet,moco_aws_use1-config.pp,4,0.5,4,0
mozilla-releng_build-puppet,moco_aws_usw2-config.pp,4,0.5,4,0
mozilla-releng_build-puppet,seamonkey-config.pp,6,0.43478260869565216,3,3
mozilla-releng_build-puppet,relabs-config.pp,7,0.8490566037735849,2,5
mozilla-releng_build-puppet,relabs-nodes.pp,3,0.8518518518518519,2,1
mozilla-releng_build-puppet,puppet_agent.pp,2,0.5,2,0
mozilla-releng_build-puppet,servo-config.pp,8,0.48936170212765956,2,6
mozilla-releng_build-puppet,servo-nodes.pp,3,0.6153846153846154,3,0
mozilla-releng_build-puppet,cron.pp,19,0.36363636363636365,6,13
mozilla-releng_build-puppet,instance.pp,20,0.3305084745762712,6,14
mozilla-releng_build-puppet,mozilla.pp,10,0.24,6,4
mozilla-releng_build-puppet,servo.pp,4,0.5454545454545454,4,0
mozilla-releng_build-puppet,simple.pp,4,0.5714285714285714,4,0
mozilla-releng_build-puppet,bors.pp,3,0.5,3,0
mozilla-releng_build-puppet,autoconf.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,nrpe.pp,5,0.4,5,0
mozilla-releng_build-puppet,p7zip.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,upx.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,yasm.pp,4,0.5,4,0
mozilla-releng_build-puppet,standard.pp,7,0.2222222222222222,7,0
mozilla-releng_build-puppet,seamonkey-nodes.pp,4,0.75,4,0
mozilla-releng_build-puppet,xcode.pp,7,0.5384615384615384,7,0
mozilla-releng_build-puppet,archive.pp,1,1.0,1,0
mozilla-releng_build-puppet,exec.pp,1,1.0,1,0
mozilla-releng_build-puppet,kernel_upgrade.pp,1,1.0,1,0
mozilla-releng_build-puppet,params.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,status.pp,2,0.75,2,0
mozilla-releng_build-puppet,git_shared.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,hg_shared.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,gnome_settings_daemon.pp,2,0.5,2,0
mozilla-releng_build-puppet,mysql_devel.pp,4,0.4,4,0
mozilla-releng_build-puppet,net_snmp_utils.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,tftp_server.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,dev_ptmx.pp,2,0.5,2,0
mozilla-releng_build-puppet,file_line.pp,1,1.0,1,0
mozilla-releng_build-puppet,has_interface_with.pp,1,1.0,1,0
mozilla-releng_build-puppet,has_ip_address.pp,1,1.0,1,0
mozilla-releng_build-puppet,has_ip_network.pp,1,1.0,1,0
mozilla-releng_build-puppet,customfile.pp,4,0.5714285714285714,4,0
mozilla-releng_build-puppet,homeclean.pp,3,0.5,3,0
mozilla-releng_build-puppet,people.pp,2,0.5,2,0
mozilla-releng_build-puppet,person.pp,5,0.4444444444444444,5,0
mozilla-releng_build-puppet,release_runner_access.pp,2,0.5,2,0
mozilla-releng_build-puppet,extra_authorized_key.pp,3,0.5833333333333334,3,0
mozilla-releng_build-puppet,gstreamer.pp,5,0.3333333333333333,5,0
mozilla-releng_build-puppet,collectd.pp,4,0.75,4,0
mozilla-releng_build-puppet,google_api.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,gaia_bumper.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,linux.pp,2,0.5,2,0
mozilla-releng_build-puppet,archlinux.pp,2,0.5,2,0
mozilla-releng_build-puppet,debian.pp,2,0.5,2,0
mozilla-releng_build-puppet,redhat.pp,4,0.25,4,0
mozilla-releng_build-puppet,port.pp,3,0.5,3,0
mozilla-releng_build-puppet,post.pp,3,0.5714285714285714,3,0
mozilla-releng_build-puppet,pre.pp,3,0.625,3,0
mozilla-releng_build-puppet,repo.pp,4,0.4444444444444444,4,0
mozilla-releng_build-puppet,resolvconf.pp,2,0.5,2,0
mozilla-releng_build-puppet,packagemaker.pp,3,0.6666666666666666,3,0
mozilla-releng_build-puppet,gnupg.pp,2,0.75,2,0
mozilla-releng_build-puppet,javadeveloper_for_os_x.pp,4,0.25,4,0
mozilla-releng_build-puppet,jdk16.pp,4,0.3333333333333333,4,0
mozilla-releng_build-puppet,libevent.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,mono.pp,2,0.5,2,0
mozilla-releng_build-puppet,android_sdk16.pp,1,1.0,1,0
mozilla-releng_build-puppet,signing_test_files.pp,4,0.4,4,0
mozilla-releng_build-puppet,signmar.pp,2,0.75,2,0
mozilla-releng_build-puppet,nss_tools.pp,4,0.4,4,0
mozilla-releng_build-puppet,openssl.pp,7,0.5,4,3
mozilla-releng_build-puppet,signing.pp,10,0.34285714285714286,7,3
mozilla-releng_build-puppet,signer.pp,2,0.5,2,0
mozilla-releng_build-puppet,libpng.pp,2,0.5,2,0
mozilla-releng_build-puppet,unixsock.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,fingerprint.pp,1,1.0,1,0
mozilla-releng_build-puppet,android_sdk18.pp,3,0.6,3,0
