Path,File,contributers,top,major,minor
openstack_puppet-aodh,apache.pp,7,0.25,7,0
openstack_puppet-aodh,evaluator.pp,3,0.6,3,0
openstack_puppet-aodh,client.pp,3,0.5,3,0
openstack_puppet-aodh,notifier.pp,2,0.6666666666666666,2,0
openstack_puppet-aodh,listener.pp,2,0.6666666666666666,2,0
openstack_puppet-aodh,authtoken.pp,4,0.6,4,0
openstack_puppet-aodh,deps.pp,1,1.0,1,0
openstack_puppet-trove,client.pp,3,0.5,3,0
openstack_puppet-trove,auth.pp,9,0.25,9,0
openstack_puppet-trove,params.pp,8,0.2857142857142857,8,0
openstack_puppet-trove,mysql.pp,5,0.3,5,0
openstack_puppet-trove,host_access.pp,3,0.5,3,0
openstack_puppet-trove,sync.pp,8,0.25,8,0
openstack_puppet-trove,init.pp,17,0.1836734693877551,8,9
openstack_puppet-trove,postgresql.pp,2,0.75,2,0
openstack_puppet-trove,api.pp,21,0.16393442622950818,5,16
openstack_puppet-trove,generic_service.pp,6,0.3,6,0
openstack_puppet-trove,conductor.pp,19,0.14285714285714285,5,14
openstack_puppet-trove,taskmanager.pp,21,0.13793103448275862,7,14
openstack_puppet-trove,guestagent.pp,18,0.13953488372093023,6,12
openstack_puppet-trove,site.pp,3,0.3333333333333333,3,0
openstack_puppet-trove,quota.pp,4,0.4,4,0
openstack_puppet-trove,config.pp,2,0.5,2,0
openstack_puppet-trove,db.pp,5,0.2,5,0
openstack_puppet-trove,logging.pp,8,0.3076923076923077,8,0
openstack_puppet-trove,deps.pp,2,0.6666666666666666,2,0
openstack_puppet-trove,authtoken.pp,6,0.5,6,0
openstack_puppet-trove,policy.pp,3,0.3333333333333333,3,0
openstack_fuel-plugin-ironic,db.pp,1,1.0,1,0
openstack_fuel-plugin-ironic,haproxy.pp,1,1.0,1,0
openstack_fuel-plugin-ironic,ironic-compute.pp,1,1.0,1,0
openstack_fuel-plugin-ironic,ironic-conductor.pp,1,1.0,1,0
openstack_fuel-plugin-ironic,ironic.pp,1,1.0,1,0
openstack_fuel-plugin-ironic,network-conductor.pp,1,1.0,1,0
