Path,File,contributers,top,major,minor
wikimedia_puppet,zuul.pp,13,0.6049382716049383,3,10
wikimedia_puppet,pin.pp,4,0.3333333333333333,4,0
wikimedia_puppet,repository.pp,12,0.1875,12,0
wikimedia_puppet,unattended-upgrades.pp,1,1.0,1,0
wikimedia_puppet,update.pp,5,0.2857142857142857,5,0
wikimedia_puppet,coredb.pp,16,0.41739130434782606,4,12
wikimedia_puppet,slow_digest.pp,6,0.2,6,0
wikimedia_puppet,utils.pp,8,0.3157894736842105,8,0
wikimedia_puppet,unattendedupgrades.pp,5,0.4666666666666667,5,0
wikimedia_puppet,racktables.pp,17,0.24489795918367346,6,11
wikimedia_puppet,rt-server.pp,5,0.3333333333333333,5,0
wikimedia_puppet,download.pp,11,0.5294117647058824,5,6
wikimedia_puppet,irc.pp,8,0.2,8,0
wikimedia_puppet,etherpad.pp,14,0.390625,4,10
wikimedia_puppet,graphite.pp,31,0.20833333333333334,4,27
wikimedia_puppet,wikidata.pp,22,0.175,7,15
wikimedia_puppet,openjdk.pp,2,0.6666666666666666,2,0
wikimedia_puppet,mirror.pp,13,0.6129032258064516,3,10
wikimedia_puppet,deployment_server.pp,15,0.3888888888888889,5,10
wikimedia_puppet,salt_master.pp,8,0.6904761904761905,2,6
wikimedia_puppet,master_environment.pp,4,0.7,4,0
wikimedia_puppet,noc.pp,10,0.3157894736842105,10,0
wikimedia_puppet,limesurvey.pp,2,0.5,2,0
wikimedia_puppet,deployment_repo_sync_hook_link.pp,1,1.0,1,0
wikimedia_puppet,images.pp,5,0.2857142857142857,5,0
wikimedia_puppet,noupgrade.pp,2,0.5,2,0
wikimedia_puppet,dev.pp,6,0.25,6,0
wikimedia_puppet,mod.pp,12,0.25,6,6
wikimedia_puppet,auth_basic.pp,2,0.5,2,0
wikimedia_puppet,auth_kerb.pp,2,0.5,2,0
wikimedia_puppet,cgi.pp,2,0.5,2,0
wikimedia_puppet,dav.pp,2,0.5,2,0
wikimedia_puppet,dav_fs.pp,2,0.5,2,0
wikimedia_puppet,default.pp,7,0.2727272727272727,7,0
wikimedia_puppet,disk_cache.pp,2,0.5,2,0
wikimedia_puppet,fcgid.pp,2,0.5,2,0
wikimedia_puppet,passenger.pp,16,0.3023255813953488,5,11
wikimedia_puppet,perl.pp,2,0.5,2,0
wikimedia_puppet,proxy.pp,35,0.11946902654867257,4,31
wikimedia_puppet,proxy_html.pp,2,0.5,2,0
wikimedia_puppet,proxy_http.pp,2,0.5,2,0
wikimedia_puppet,python.pp,15,0.20689655172413793,7,8
wikimedia_puppet,ssl.pp,15,0.21739130434782608,8,7
wikimedia_puppet,userdir.pp,2,0.5,2,0
wikimedia_puppet,wsgi.pp,2,0.5,2,0
wikimedia_puppet,vhost.pp,6,0.35294117647058826,6,0
wikimedia_puppet,redirect.pp,3,0.5,3,0
wikimedia_puppet,docs.pp,6,0.25,6,0
wikimedia_puppet,bots.pp,8,0.18181818181818182,8,0
wikimedia_puppet,logbot.pp,4,0.3333333333333333,4,0
wikimedia_puppet,solr.pp,10,0.3333333333333333,3,7
wikimedia_puppet,deployment_repo_dependencies_link.pp,1,1.0,1,0
wikimedia_puppet,url-downloader.pp,2,0.5,2,0
wikimedia_puppet,mha.pp,5,0.6666666666666666,5,0
wikimedia_puppet,apache_packages.pp,4,0.25,4,0
wikimedia_puppet,systemuser.pp,5,0.5,5,0
wikimedia_puppet,cgroup.pp,9,0.17647058823529413,9,0
wikimedia_puppet,l10nupdate.pp,19,0.15384615384615385,12,7
wikimedia_puppet,mwdeploy.pp,4,0.5,4,0
wikimedia_puppet,exec_host.pp,8,0.35,8,0
wikimedia_puppet,shadow_master.pp,10,0.3125,10,0
wikimedia_puppet,submit_host.pp,8,0.3684210526315789,8,0
wikimedia_puppet,mw-extension.pp,5,0.2,5,0
wikimedia_puppet,monitoring.pp,51,0.1291139240506329,7,44
wikimedia_puppet,backup.pp,23,0.43,3,20
wikimedia_puppet,config.pp,36,0.16363636363636364,6,30
wikimedia_puppet,ruby.pp,7,0.4666666666666667,7,0
wikimedia_puppet,account_security.pp,2,0.6666666666666666,2,0
wikimedia_puppet,monitor.pp,31,0.20930232558139536,6,25
wikimedia_puppet,mysqltuner.pp,2,0.5,2,0
wikimedia_puppet,mysql_database.pp,2,0.5,2,0
wikimedia_puppet,mysql_grant.pp,1,1.0,1,0
wikimedia_puppet,mysql_user.pp,2,0.5,2,0
wikimedia_puppet,group.pp,8,0.2727272727272727,7,1
wikimedia_puppet,user.pp,25,0.14473684210526316,7,18
wikimedia_puppet,website.pp,11,0.30303030303030304,5,6
wikimedia_puppet,configuration.pp,28,0.18009478672985782,6,22
wikimedia_puppet,instance.pp,43,0.11188811188811189,7,36
wikimedia_puppet,aggregator.pp,12,0.24,6,6
wikimedia_puppet,tmpfs.pp,2,0.8,2,0
wikimedia_puppet,proxy_common.pp,5,0.5,5,0
wikimedia_puppet,proxy_jenkins.pp,3,0.6923076923076923,3,0
wikimedia_puppet,proxy_zuul.pp,2,0.5,2,0
wikimedia_puppet,testswarm.pp,3,0.5,3,0
wikimedia_puppet,redisdb.pp,13,0.22857142857142856,6,7
wikimedia_puppet,haproxy.pp,5,0.2857142857142857,5,0
wikimedia_puppet,labsredis.pp,2,0.5,2,0
wikimedia_puppet,limn.pp,7,0.4117647058823529,7,0
wikimedia_puppet,archive.pp,3,0.5,3,0
wikimedia_puppet,supervisor.pp,3,0.6,3,0
wikimedia_puppet,request-tracker.pp,4,0.625,4,0
wikimedia_puppet,apache_site.pp,2,0.5,2,0
wikimedia_puppet,cronjob.pp,6,0.35,6,0
wikimedia_puppet,dirs.pp,15,0.45569620253164556,4,11
wikimedia_puppet,docroot.pp,4,0.25,4,0
wikimedia_puppet,index_site.pp,6,0.36363636363636365,6,0
wikimedia_puppet,languages.pp,2,0.5,2,0
wikimedia_puppet,locales.pp,2,0.6666666666666666,2,0
wikimedia_puppet,theme.pp,6,0.4,6,0
wikimedia_puppet,venus.pp,5,0.5882352941176471,5,0
wikimedia_puppet,jenkins.pp,6,0.5333333333333333,6,0
wikimedia_puppet,notebook.pp,4,0.6153846153846154,4,0
wikimedia_puppet,labslamp.pp,5,0.4,5,0
wikimedia_puppet,mediawiki_errors.pp,2,0.75,2,0
wikimedia_puppet,gitblit.pp,16,0.2391304347826087,6,10
wikimedia_puppet,ceph.pp,3,0.7894736842105263,3,0
wikimedia_puppet,bootstrap_key.pp,2,0.5,2,0
wikimedia_puppet,mds.pp,2,0.6666666666666666,2,0
wikimedia_puppet,mon.pp,2,0.5,2,0
wikimedia_puppet,osd.pp,2,0.6666666666666666,2,0
wikimedia_puppet,radosgw.pp,3,0.6666666666666666,3,0
wikimedia_puppet,analysis.pp,3,0.5,3,0
wikimedia_puppet,profile.pp,3,0.5,3,0
wikimedia_puppet,labsnfs.pp,12,0.23076923076923078,8,4
wikimedia_puppet,dev_environ.pp,21,0.23157894736842105,4,17
